Transcript_ID,Gene_Symbol,SRR1552444,SRR1552445,SRR1552446,SRR1552447,SRR1552448,SRR1552449,SRR1552450,SRR1552451,SRR1552452,SRR1552453,SRR1552454,SRR1552455
ENSMUST00000056950.14,Rin3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000057207.6,Tenm2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000057272.15,4932438A13Rik,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000057311.4,Sfn,1,0,0,0,0,0,4,1,1,0,1,0
ENSMUST00000057416.8,Tmem251,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000057438.7,Vcpip1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000057631.12,Sgsm2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000057676.7,Ubald2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000057843.12,Commd1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000057859.9,Frmd6,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000057885.13,Rpl9,0,1,0,0,1,0,0,0,0,0,0,0
ENSMUST00000057892.15,Bptf,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUST00000058137.9,Rabl6,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000058437.14,Rpl7,2,0,1,2,0,0,0,0,0,0,3,1
ENSMUST00000058444.10,Ppp1r37,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000058470.16,Polr2a,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000058488.9,Tmed3,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUST00000058496.8,Taok1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000058548.14,Il17re,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000058550.15,Ccni,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000058651.5,Lao1,0,0,0,0,8,5,0,0,0,0,0,0
ENSMUST00000058879.8,Ntf5,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000058914.10,Tuba1c,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000059052.9,Trmt10c,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000059078.4,Fam43a,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000059295.10,Syt12,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000059472.10,Mat2a,0,0,0,1,0,0,0,1,0,1,1,0
ENSMUST00000059524.7,Ahcyl,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000059595.11,Prkca,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000059644.13,Rbm33,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000059787.15,Dsg2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000059980.11,Rpl37a,1,2,0,0,0,0,0,1,0,0,0,0
ENSMUST00000060005.15,Rcan1,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000060092.13,Upf2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000060148.6,Hivep1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000060232.8,Rab2a,0,0,0,1,0,0,0,0,0,1,0,0
ENSMUST00000060366.7,Zfp36l2,0,0,1,0,0,0,0,0,0,0,1,1
ENSMUST00000060419.2,Gjb4,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000060427.6,Ier2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000060537.13,Kif1b,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000060766.16,Cltc,1,1,0,0,1,0,0,0,0,0,0,0
ENSMUST00000060792.6,Cavin1,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUST00000060805.7,Fam120a,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000060807.12,Fam83h,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000060808.10,Plxnb2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000060818.2,Rnf208,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000060945.12,Aff4,0,0,1,1,0,0,0,1,0,1,1,0
ENSMUST00000060992.6,Rtn4,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000061101.12,Tgfbr2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000061143.15,Map7d1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000061322.10,Mlf1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000061331.14,Hnrnpll,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000061437.5,Adrm1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000061496.17,Tcf7l2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000061578.9,Setx,1,0,0,0,0,1,0,0,0,0,1,0
ENSMUST00000061656.8,Rictor,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000061875.8,Zfp622,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000062147.14,Actg1,0,0,1,0,0,0,0,0,0,1,0,0
ENSMUST00000062356.7,Marcksl1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000062601.14,Rpl34,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000062674.7,Rps15,1,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000062678.11,Rrp1,0,0,0,1,0,0,0,0,0,1,0,0
ENSMUST00000062824.12,Tmem53,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000062904.11,Dnajc11,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000062991.9,Grpel2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000063117.10,Gstz1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000063347.12,Arf2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000063433.8,Eya2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000063761.8,Cpt1c,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000063905.12,Clip1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000064035.13,Ston1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000064099.8,Ppp6r1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000064187.12,Thra,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000064234.7,Ezr,1,1,1,0,0,0,0,3,0,0,0,0
ENSMUST00000064314.10,Get3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000064377.7,Gcc1,0,0,0,0,0,0,0,0,0,1,1,0
ENSMUST00000064391.12,Cpne8,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000064393.6,Rcl1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000064404.8,Glrx3,0,1,1,0,0,0,0,0,0,0,0,0
ENSMUST00000064495.8,Hook2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000064513.9,Endov,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000064571.11,Afap1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000064763.7,Zfp608,0,1,0,0,0,0,0,0,0,1,0,1
ENSMUST00000064793.13,R3hdm2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000064795.6,Egr1,0,0,0,1,0,0,0,1,0,0,0,2
ENSMUST00000064889.13,Slc29a1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000064922.7,Junb,1,1,0,0,0,0,2,0,2,2,0,0
ENSMUST00000064941.7,Nr1d1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000065090.8,Flnc,0,0,0,0,0,0,1,1,0,0,1,0
ENSMUST00000065302.8,Cenpj,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000065353.13,Yap1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000065504.17,Anxa7,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000065537.9,Jmy,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000065587.5,Ackr3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000065977.11,Nrd1,0,0,0,0,0,0,0,1,0,0,0,1
ENSMUST00000066049.7,Tmem200a,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000066070.7,Eif3k,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000066175.10,Abcg5,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000066279.11,Sh3bp4,0,1,0,0,0,0,0,0,0,1,0,0
ENSMUST00000066330.15,Mprip,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000066401.7,Ctsd,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000066469.14,Cope,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000066601.13,Hyou1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000066873.5,Pkp3,0,0,0,0,0,0,0,0,0,2,1,0
ENSMUST00000066987.14,Galnt10,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000066994.7,Zfp395,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000067246.6,Slc30a5,0,1,0,0,0,0,0,0,1,0,0,0
ENSMUST00000067298.5,Mrps21,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000067425.6,Zfp747,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000067496.7,Atpif1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000067538.6,Ptprs,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000067542.15,Marchf7,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000067549.15,Zfp219,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000067646.12,Ilf3,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000067663.14,Psmc3,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000067837.10,Rnf6,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000067896.4,Elovl1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000068045.14,Actn4,0,0,0,0,0,0,0,0,0,2,1,1
ENSMUST00000068056.12,Ddx39b,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000068156.8,Vps13a,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000068271.5,Ak1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000068387.11,Ep300,0,0,0,0,0,0,0,1,0,0,1,1
ENSMUST00000068408.14,Rps15,0,1,0,1,0,0,0,0,0,0,0,0
ENSMUST00000068505.10,Capn2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000068581.9,Gja1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000068586.13,Large2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000068664.7,Neo1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000068697.11,Kcmf1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000068700.7,Wdr6,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000068714.7,Sos1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000068725.10,Mtarc2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000068792.13,Tmem245,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000068856.5,Snupn,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000068892.15,Ash2l,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000068904.9,Krt7,0,0,0,1,0,0,0,0,0,0,1,0
ENSMUST00000068944.9,Plekho2,0,0,1,0,0,0,0,1,0,0,0,0
ENSMUST00000069098.7,Soga1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000069221.12,Syncrip,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000069292.14,Zfp248,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000069304.14,Hnrnph1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000069330.14,Acp5,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000069451.11,Ghr,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000069507.9,C4b,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000069620.10,Per2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000069792.14,Nab1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000069958.15,Gcnt2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000070070.8,Dnaja4,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000070135.8,Slc66a2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000070215.8,Npm3,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000070300.5,Fbxo30,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000070345.5,Usp39,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000070532.8,Fabp3,0,0,1,0,2,0,0,0,0,0,0,0
ENSMUST00000070575.14,Csnk1d,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000070597.13,Retsat,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000070642.4,Cebpb,0,2,0,0,0,0,1,1,0,0,0,0
ENSMUST00000070705.6,Rlim,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000070996.11,Eif5a,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000071095.14,Setd3,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000071103.10,Ddx1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000071169.9,Rcc2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000071248.12,Agrn,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000071296.11,2410002F23Rik,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000071300.13,2010315B03Rik,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000071555.13,Actg1,2,4,1,1,0,1,1,1,0,3,0,1
ENSMUST00000071642.11,Mdn1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000071718.12,Prdx6,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000071739.12,Gsk3a,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000071874.8,Ano6,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000072018.6,Alms1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000072055.13,Chka,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000072141.4,Pdcd11,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000072249.13,Cdv3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000072357.14,Hk1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000072539.12,Csn1s2b,0,0,0,0,1,0,0,0,0,0,0,1
ENSMUST00000072735.9,Antkmt,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000072961.6,Vps41,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000073012.13,Postn,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000073080.7,Gm10053,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000073104.11,Ppp4r1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000073109.12,Ctdspl,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000073116.13,Nfkb2,0,0,0,1,0,0,1,0,0,0,0,0
ENSMUST00000073192.14,Erlec1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000073208.6,H2-Q1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000073302.12,Arhgap24,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000073339.7,Pgrmc1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000073387.5,Epha1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000073456.9,Nsa2,1,0,0,1,0,0,0,0,0,1,0,0
ENSMUST00000073471.13,Rpl26,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000073600.9,Errfi1,0,0,0,1,0,0,1,2,1,0,0,1
ENSMUST00000073691.5,Lima1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000073783.6,Chpt1,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUST00000073840.12,Eif4g1,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000073868.9,Naca,0,1,1,0,0,0,0,0,1,0,1,1
ENSMUST00000074038.7,Acp1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000074053.6,Sap18b,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000074072.5,Rps18-ps6,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000074085.12,Rpl10,0,0,0,0,0,0,1,0,0,0,0,1
ENSMUST00000074233.12,Synm,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUST00000074267.5,Rps7,1,1,0,0,0,0,0,0,0,2,0,0
ENSMUST00000074357.8,Rnpep,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000074372.6,Irx2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000074519.13,Txnip,0,0,0,2,0,1,0,0,0,0,0,0
ENSMUST00000074546.7,Sdk1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000074552.12,Ncaph2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000074575.11,Snrnp70,0,2,0,1,0,0,0,0,0,0,0,0
ENSMUST00000074669.10,Hnrnpab,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000074898.8,Hp,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000074913.12,Lamp2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000074919.11,Wac,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000075087.8,Pfdn4,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000075118.10,Smtn,0,0,0,0,0,0,1,0,0,0,0,1
ENSMUST00000075242.7,Hspe1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000075406.12,Szt2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000075410.5,Btbd3,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000075447.14,Nectin2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000075453.9,Rpl21,0,1,0,0,0,0,1,0,0,1,0,0
ENSMUST00000075630.10,Atp5g2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000075641.10,Npm1,0,0,0,0,0,0,1,0,1,0,1,0
ENSMUST00000075774.5,Tubb2b,0,0,0,1,0,0,0,0,0,0,0,1
ENSMUST00000075827.5,Jag2,0,0,0,0,0,0,1,0,0,0,1,0
ENSMUST00000075836.12,Dock7,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000075872.4,Mysm1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000076016.6,Med14,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000076155.6,Eno1b,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000076195.7,Gm49359,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000076256.8,H2-Q7,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000076364.6,Rpl10-ps3,1,0,1,0,0,0,0,1,0,0,0,1
ENSMUST00000076372.5,Sf3b4,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000076379.8,Csn1s2a,0,0,9,10,19,27,0,0,0,0,0,0
ENSMUST00000076454.8,Ubqln1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000076648.8,Fcgbp,2,2,0,0,0,1,0,0,0,0,0,0
ENSMUST00000076654.9,Tes,0,0,0,0,0,0,0,0,0,0,2,0
ENSMUST00000076694.13,Slc25a3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000076817.5,Utrn,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000076859.12,Plk3,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000077191.7,Ethe1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000077243.5,Haus7,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000077273.9,Ext1,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUST00000077290.9,Pdia4,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000077523.4,Serpine1,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000077577.8,Tuba1b,2,1,0,0,0,0,0,2,1,0,0,1
ENSMUST00000077609.12,Fus,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000077798.13,Ssrp1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000077817.8,Hnrnph1,0,0,0,0,0,0,0,0,0,1,0,1
ENSMUST00000077853.5,Prpf4b,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000078034.5,Rpl9-ps6,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000078374.13,U2surp,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000078432.5,Rpl28,0,1,0,0,1,0,0,0,0,0,0,0
ENSMUST00000078528.7,C1qbp,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000078665.13,Dhps,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000078752.10,Golm2,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUST00000079300.13,Arhgef26,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000079362.13,Apc,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000079419.12,Rpl15,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUST00000079510.6,Cherp,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000079644.13,Ybx1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000079716.6,Rpl17,2,1,0,0,0,0,0,1,0,0,0,1
ENSMUST00000079735.12,Rpl30,0,0,0,0,0,0,1,0,1,0,0,0
ENSMUST00000079758.9,Aplp2,0,0,0,0,0,1,2,0,0,0,0,1
ENSMUST00000079975.11,Pde4d,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000080036.3,Htt,0,1,0,1,0,0,0,0,0,1,0,0
ENSMUST00000080058.11,Egln2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000080126.4,Rnase1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000080281.14,Rpl15,0,1,0,0,0,0,0,0,0,0,1,0
ENSMUST00000080300.9,Rps25,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000080371.8,Mtss1,0,0,0,0,1,0,0,0,0,0,0,1
ENSMUST00000080435.9,Dag1,0,0,0,0,0,0,1,0,0,0,0,1
ENSMUST00000080449.7,Hspa2,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000080492.7,Rpl36,0,0,1,2,0,0,0,0,0,0,0,0
ENSMUST00000080518.14,Sbsn,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000080713.5,Utp14a,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000080723.11,Tax1bp1,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUST00000080797.8,Cdh3,0,0,0,0,0,0,0,1,2,0,1,0
ENSMUST00000080813.5,Rps17,0,0,1,2,0,0,0,0,0,0,0,0
ENSMUST00000080853.11,Pecam1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000080861.6,Rpl35,0,0,0,0,1,1,0,0,0,1,0,0
ENSMUST00000080893.7,Krt17,0,0,0,0,0,0,2,3,2,4,0,2
ENSMUST00000080926.13,Eno1,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUST00000080975.6,Os9,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000081111.14,Impdh2,1,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000081339.13,Rrp1b,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000081435.5,H2-Q4,0,1,2,0,0,0,0,0,0,0,0,0
ENSMUST00000081564.13,Postn,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000081593.13,Pgk1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000081649.10,Ifitm2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000081650.15,Rpl3,0,1,0,0,0,0,2,1,1,2,0,0
ENSMUST00000081654.13,Col18a1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000081728.7,Ctnnd2,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000081747.8,0610040J01Rik,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000081775.12,Nfe2l1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000081840.6,Rpl32,1,0,0,0,0,0,0,1,0,1,0,1
ENSMUST00000081848.13,Fdps,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000081894.5,Ogdh,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000081987.5,Rpl36a-ps1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000082092.5,Rpl38,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000082134.6,Rps16,1,0,1,2,1,0,0,1,0,0,1,1
ENSMUST00000082152.5,Ube2o,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000082177.13,Kdm5c,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000082223.13,Rpl5,1,1,0,0,1,0,0,1,0,1,0,1
ENSMUST00000082237.7,Mex3b,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000082367.13,Cd36,0,0,0,1,0,0,0,1,0,0,0,0
ENSMUST00000082370.10,Csn2,0,0,5,7,17,14,0,0,0,0,1,0
ENSMUST00000082392.1,mt-Nd1,4,3,3,2,0,1,1,3,2,1,3,3
ENSMUST00000082396.1,mt-Nd2,3,1,2,0,0,1,0,4,2,4,1,0
ENSMUST00000082402.1,mt-Co1,9,7,11,13,9,8,11,10,7,11,9,9
ENSMUST00000082405.1,mt-Co2,3,4,8,8,4,3,8,3,2,3,4,5
ENSMUST00000082407.1,mt-Atp8,0,1,1,0,1,0,0,0,2,0,1,3
ENSMUST00000082408.1,mt-Atp6,4,3,9,9,5,5,2,6,2,4,2,4
ENSMUST00000082409.1,mt-Co3,7,2,3,3,1,5,2,5,6,4,5,5
ENSMUST00000082411.1,mt-Nd3,1,1,0,0,0,0,0,0,0,1,0,0
ENSMUST00000082414.1,mt-Nd4,1,3,7,4,3,0,3,2,1,0,0,3
ENSMUST00000082418.1,mt-Nd5,2,2,4,4,2,3,2,1,1,3,0,2
ENSMUST00000082419.1,mt-Nd6,0,0,0,0,0,0,0,0,0,0,4,1
ENSMUST00000082421.1,mt-Cytb,2,3,4,3,5,5,2,4,4,3,1,8
ENSMUST00000082424.12,Selenop,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000082428.6,Sephs2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000084013.1,mt-Nd4l,1,0,2,0,1,0,0,0,0,0,1,0
ENSMUST00000084097.12,Aurkaip1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000084124.7,Pgd,2,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000084203.11,Plekhm2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000084249.11,Phactr4,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000084434.11,Rplp2,0,0,0,1,0,0,0,0,0,1,0,0
ENSMUST00000084493.8,Sfxn3,0,0,1,0,0,0,0,0,0,0,0,0
